Jr,Lz,Jz
0.005577518529916388,0.6967437070905799,0.0014813275230054284
0.06101599627537345,0.5212809995381525,0.0018035052337275188
0.009629578785037004,0.8520084081912885,0.0037580533278618743
0.02141595157866663,0.6246353489379999,0.00625280993911073
0.005284009370698238,0.7173230543462304,0.004331627390299641
0.07163269807373923,0.9310536021385194,0.006302432535698757
0.013926221333155544,0.6977538359268242,0.009184148505397574
0.019886590937098613,0.6816675728907097,0.005172643790552041
0.018221782210774248,0.6285297959320278,0.006689129716900257
0.015756586880778835,0.7178730566612953,0.005012039568112967
0.024005680957198437,0.6200665879096516,0.0034235543050639026
0.022662417732938176,0.7174199660533641,0.004251224326884443
0.0011347869161750443,0.725404013753365,0.004728865983920945
0.00011297933623253258,0.7490012581968994,0.006631821176140801
0.022828855949659218,0.6643134170354864,0.007664590822640457
0.028249299138605282,0.5703430927572155,0.005004158785529481
0.01313997976824493,0.7719509287520074,0.005959836464383031
0.004823977588078083,0.6739025804163135,0.007649577154303331
0.04474786684996064,0.5505395003883291,0.008481454383389988
0.02999764584623361,0.6533772869029462,0.007598567998201163
0.0032322323047384383,0.7778965913936922,0.0012203348502269247
0.04217141793137367,0.8484085316544225,0.0017008912115042277
0.03552038800643784,0.8415797514358584,0.0029867162835684334
0.004259213206645523,0.7075649717696805,0.0039208838985933915
0.024924512088320173,0.735621316923434,0.011365607701697185
0.02507612839111911,0.8435855761477943,0.007176842007389568
0.05055517799603306,0.4984244674538245,0.007299164336347603
0.040939075307725295,0.5475824524223125,0.006429689164925449
0.04945245049716397,0.472970348475793,0.006629511697994468
0.02503011887617831,0.6910404914036894,0.010744159412704677
0.019632787860543222,0.5637937930109254,0.00751452049890843
0.0011557268168314893,0.7383617670233058,0.01332728844509224
0.07182724362842799,0.4582654052769297,0.0038948793419591593
0.025637415254937693,0.5706370540327855,0.002114046282162197
0.016681881627562376,0.6426713866059388,0.0020918850863798502
0.008875620961503431,0.6498095259041418,0.008585421057586947
0.03990021663260245,0.7793442900526485,0.0027898684171286064
0.04523594021476434,0.5381994968461011,0.0016334795400975062
0.030366957394038024,0.5544046851642177,0.004575262718200428
0.013298292837310457,0.5613744976213718,0.022402402661428417
0.04053827842020617,0.5866428779840891,0.005145869923392875
0.009766210856733916,0.7333900524778879,0.002252893601790387
0.013747349741641412,0.7744853227901151,0.012337226391520208
0.07869560368769041,0.9398794051645939,0.004491703174822186
0.0307414064350444,0.8906849940369505,0.002156254471498303
0.06153504146422726,0.5194849352557067,0.0028298358811625086
0.03597403216313521,0.5597068757866874,0.002350241141862272
0.006589558200383401,0.6300448419833042,0.002802467254500273
0.02737814845862628,0.6091918294240269,0.0036454810410991197
0.03516726114547359,0.632683053448748,0.003469963265621177
0.014513736288179629,0.6522922022053572,0.0024691231341492873
0.007545355768113184,0.6072639566266189,0.003698469661837642
0.015592128894034852,0.6271385408259569,0.0007468145160692149
0.0057922619610668025,0.7585551663534461,0.0011863361566443117
0.029901496724116735,0.5125386890294898,0.002133635091737279
0.03816194733289889,0.5609876451265421,0.0008837512200630034
0.0030213702790230826,0.7265212372671647,0.0006623157953764594
0.02060014694987621,0.5823199158474205,0.0020023646887705046
0.028140996459233465,0.5221864980547268,0.01467672745297241
0.00927888513618601,0.8003638411969498,0.00263883233737628
0.022421896090653586,0.7945195823883119,0.002865787775670813
0.07945834397630182,0.40019968181033455,0.022805758305549862
0.007102792986247297,0.7039488074255237,0.004624553077830222
0.001248829794436107,0.7305768213257103,0.002655041172785623
0.04228459075509001,0.4991113407512031,0.001824164362171318
0.004949009833544144,0.7427637350375894,0.002212902646064493
0.0429450694782071,0.5083878420814366,0.0022839644277235886
0.027516123502609274,0.8779274190866476,0.0020282383444193393
0.0781108410763381,0.3886429938365752,0.006098662860847709
0.039114300819906224,0.5563472210663836,0.0014600623064877976
0.006281995976985355,0.6688484529979384,0.003225524132842827
0.06626008274198114,0.5147430926696297,0.002348200164813427
0.048687309135202916,0.7176844840061601,0.02139051411056971
0.0071973522464410375,0.7709717718902344,0.0023502557170166864
0.010542542633178657,0.6288706868978019,0.0015537414375758794
0.01984955545333471,0.5806484148878079,0.004476214674581396
0.014535278960961802,0.6023562374308414,0.0017467685693117148
0.0001596847373906753,0.7674082809854341,0.0016094012388778692
0.02238411375287193,0.6002491741395645,0.001765871638869785
0.009892134539336352,0.7231673644696147,0.0022929996916785773
0.001372004762267882,0.7683712463764267,0.0018257150971914382
0.0006179493555979478,0.7065810039023295,0.0023912623439934855
0.04869133168383066,0.6891897788789266,0.0016374972289134283
0.03731775016065971,0.5014668617199374,0.008238891668158024
0.020703197158742755,0.5659152174696883,0.0020267835447631494
0.007776841527416914,0.6209946548458052,0.004166138421743118
0.024237486262093075,0.6231856224944382,0.005847358957611418
0.024823419965293327,0.5664977193287607,0.02281932969719703
0.0031300192944039473,0.7368174394049356,0.017037447961920842
0.021713101813335196,0.8703444479991796,0.006016383196277762
0.040560003830060413,0.4973673143242317,0.009331475710135336
0.018154603243485605,0.6518671590927004,0.030851459347617065
0.020874585990460374,0.5599043120581676,0.013939476425087
0.00499005563354756,0.7612663121866264,0.000724225575908284
0.020484168373164326,0.885511823572359,0.005948432058926276
0.008568005894250915,0.759086838027262,0.008744919503213185
0.04080994053042085,0.5790228017096616,0.005181217699816653
0.0025756614377312466,0.7914755141488438,0.005470423623769022
0.01942236262676389,0.6312063911462957,0.007062559008272036
0.041848809525391426,0.6422619893212409,0.004171507719758793
0.004409605921472145,0.8135876687678226,0.006242581379283091
0.006403026663811696,0.6732026114859023,0.006329421813802758
0.030946358693070896,0.8531655060981964,0.005346367227208614
0.004937356378663483,0.6820624526866645,0.006229306705416867
0.019117038568829327,0.6570630033539353,0.00484900143674291
0.02840321720697016,0.5766633110001959,0.010397649801804607
0.08695290855854489,0.4414090453996907,0.008874354665713584
0.0056745070024572875,0.625443277493582,0.0062009006190017
0.025894389063214247,0.5590077364173816,0.005379703010601838
0.020624328233804397,0.6343763636769719,0.0046947054301133264
0.02534466444803418,0.5996596784072449,0.003575162927373616
0.031468328815129065,0.5347461195182633,0.0049315037254216276
0.027644084895895992,0.7955752764255263,0.0037822104541068123
0.010641575600497133,0.7201751265127474,0.006167827649342652
0.04954846778535492,0.5328152852054318,0.012069451480148818
0.01834785954021155,0.568379625845797,0.005485909039465814
0.03162400422057764,0.8487354857675055,0.003469216456255082
0.007877175976374929,0.7624588434062046,0.002888033771282904
0.043587994847429694,0.477383368301876,0.0014676763698252097
0.0039190967915617185,0.7985791886909365,0.001274337613032491
0.04831525744271772,0.5540238029024562,0.03688881138469527
0.04786175465784873,0.49499601938072735,0.0014570804988126588
0.0439749251195129,0.8347994223346135,0.0024018909830742182
0.012725760323051016,0.8118092401726825,0.0022569214014311898
0.011877240732353505,0.6757528584163092,0.0011843528396462421
0.08384625922095713,0.4421803885951722,0.0011660761802007229
0.01026595446974407,0.8386096009339391,0.0011191839392071883
0.0021156320604953202,0.655501732528762,0.0016013851811973912
0.014377199452184389,0.6945045003090745,0.002295507362982056
0.006966084034369932,0.6787538490425575,0.0027061632244682362
0.0003346137358374255,0.7371148947186468,0.001115407255023342
0.017389536568987632,0.6013734814307364,0.0013051202464975725
0.0017953871303403712,0.642138987327019,0.014015645269341123
0.02741592813585515,0.5583072436012243,0.0026525745425151886
0.010609697098914449,0.8388064067531584,0.0010250485713764875
0.004061552742070385,0.6597394293935162,0.0012808580712395953
0.05322456758715335,0.5273464051595789,0.0015978299496656652
0.009131875564433243,0.8473714333222037,0.0008843417820470804
0.024702271546862952,0.5404869425199723,0.002795256013103647
0.005068001677219945,0.6873861642249514,0.0026756967310409456
0.01426475099251366,0.62184651573898,0.001296782930805434
0.007478383121464571,0.7771747500435063,0.0013623745321668134
0.04166151152873019,0.8322772257517168,0.003959800861980309
0.001959210067991463,0.6587752050595481,0.003010645290878234
0.02321088325692474,0.8131262238196191,0.0028144389089803015
0.009719416103527242,0.8213840607300265,0.001056200950839322
0.008916845708541545,0.8214317555008472,0.002212465543503417
0.039040116066475006,0.6852240246978515,0.021543403629815116
0.013081757971905352,0.6131396280169069,0.014362118865874232
0.01639857611731064,0.7293105111032624,0.008171921961144399
0.040074973966974,0.529818215599484,0.005262735744103313
0.01136140578329024,0.8227968118861311,0.00702772607418727
0.0076628153227246976,0.6827649193943701,0.014835853147669106
0.001944777030252717,0.7871982191481648,0.007580258431840044
0.0021646589391311343,0.6973297677517046,0.006080371737171603
0.005805846338992698,0.7015963274627186,0.008778874366341664
0.04712700959349341,0.588356020574611,0.004885087626088788
0.002350691627460406,0.7631721607422437,0.004374506383869663
0.04012140914461884,0.5364906340287572,0.00882121053670408
0.02550025589518319,0.589257369445416,0.0073109093956203325
0.000542390839952502,0.7120696565931858,0.0119404683588724
0.03863870315356128,0.46995971873617237,0.009162176399003743
0.006482489396135088,0.6738108245220622,0.012796406437608682
0.022676768230830355,0.8452137902147295,0.007055901804069414
0.03102339742298629,0.6318538655662572,0.004452560484162999
0.03740583922695058,0.6560487060534521,0.012022781764771829
0.0271922063129913,0.7096796215256177,0.005454808869409975
0.023226535134480485,0.7301146329904092,0.005838959004942306
0.004106887620125417,0.7340797520679301,0.005586055672567493
0.0970440473612759,0.4303971328745477,0.00488300012422576
0.0017515655597212265,0.7329430998569192,0.0050534922131539785
0.07803793370072681,0.9155677156983413,0.007238974938852737
0.0007599484342549992,0.7120577516132743,0.012812775737881364
0.010268666311534284,0.6978425359380919,0.005196030006317356
0.003034390980106725,0.7887829071375946,0.011143068526067518
0.04470462183443549,0.7873547564411096,0.01882980376181675
0.04260121907292538,0.5168066840132346,0.015871149858380017
0.021960438224505403,0.60314808543133,0.016002707086831363
0.04014939412806793,0.4696957671934056,0.02281724255434113
0.04360502797276138,0.5553024269369669,0.004699799147127799
0.006436901682171142,0.7737298864606054,0.0022945163495629636
0.027641600391879597,0.720430952827828,0.0048832760423418034
0.002353168521860228,0.661377084425603,0.002856643917371884
0.00737833375005404,0.7737600382041295,0.015796286754754422
0.033705004829236676,0.5047814869998541,0.006878282396082824
0.016706221492124414,0.6032532052581412,0.006936590080592984
0.01406151922733094,0.6424965669510391,0.008378643195984548
0.0015693234672327309,0.7430405190137717,0.021355695771668945
0.11108792558137312,0.95286248724926,0.01567933700973489
0.008760791959068419,0.6959720638717436,0.003725644772277809
0.010612567229415178,0.7033599395734862,0.010338528426863265
0.0035978254272524533,0.7405216657063798,0.005226297675432065
0.03117037655362117,0.5521050121635364,0.015970773644432223
0.08200321830156838,0.47111437761811736,0.00504799733066141
0.04623307963709413,0.4945983995761765,0.005739312196870644
0.016424711395898628,0.8592582287980659,0.003901945040678266
0.014894915901306042,0.8821019352101886,0.006694900117876427
0.04409768519292976,0.577253714293761,0.012451365026084302
0.05004593596410308,0.5339298705709519,0.005339083725398506
0.012280090286409865,0.6908836258044511,0.0037778211848139938
0.025070117260035142,0.5757199593858291,0.02323394978395057
0.020908108482669493,0.799496755817841,0.00625980053733068
0.037669819242418565,0.5479049093144214,0.006915792443314731
0.05277936910024618,0.6672742313184178,0.008969529653379228
0.017381699806723685,0.6284086919530912,0.003292860095409561
0.02085340954268121,0.642443708524071,0.004354630524931117
0.010566142297740843,0.6498116042407578,0.005192024298627963
0.006923261442705067,0.8264001398626348,0.003314678178182794
0.0064832118865613495,0.7486881176583643,0.009710698201869313
0.000644460200131112,0.6863008626935029,0.004802775147898563
0.038227324137454236,0.6098050892187017,0.007467789930565469
0.08188266986973036,0.8416375598837615,0.008325640565469089
0.025513393101432053,0.6394120221335371,0.009467785955253643
0.014225023225015811,0.7167211831552445,0.0094088414632368
0.012984419400128093,0.723051225585849,0.01209262156411933
0.12532401679039212,0.37082044438728334,0.008242391292184905
0.01032900285920097,0.6912078934600604,0.005902705802620579
0.03469537656208261,0.5514942479712753,0.0063130509202018875
0.04022834317935173,0.6778423725352677,0.015987449436530653
0.10787626652404238,0.7117400020397112,0.009023218990778521
0.0005848268201871655,0.796998675650227,0.007636842006915612
0.022694862516614716,0.5645883673011736,0.010474225547423466
0.006914233809086564,0.7699871066301979,0.008317224541465199
0.01305334201913385,0.7651618400506403,0.008586885860088008
0.03727195152996199,0.6752409215049844,0.01469258441932028
0.18043157673102242,1.1120239815705404,0.00685011399103782
0.0072174164227570906,0.6642421864394857,0.015126489184860847
0.049551789142721736,0.9135405501237447,0.012263465961333793
0.0372955652172007,0.5744678284740732,0.00801783853352753
0.018909664362150636,0.6452780343458666,0.009236531321529228
0.0520581525018765,0.7572059772839584,0.007284858094226597
0.0070382251506070454,0.7518267673876317,0.006112905485934488
0.036427118302309304,0.5579932398785998,0.005782874202031182
0.08423441099292298,0.43271085864539316,0.009942515365360241
0.05434151644359497,0.5267795129057611,0.009389861952031927
0.04213037815053438,0.5530258686491341,0.005353436492467982
0.024303530424304533,0.8006615437880943,0.041917538990994964
0.026614946624987274,0.7107614537122475,0.005706873860141339
0.030113308039695686,0.5416561991242875,0.008002349104912532
0.03557290341760709,0.5904655230027611,0.006314331237655023
0.00939179159511159,0.6548698172533756,0.007504019017232191
0.017005690565183265,0.6458040363476361,0.01232884735056096
0.05278695682517142,0.5239040223686665,0.011572012591323849
0.0413153913211242,0.56206797426198,0.008327488522583863
0.011695165663613215,0.6779949476486894,0.018555726600825096
0.03603509843047603,0.8382167935802509,0.0057442172748722806
0.06759342846566253,1.0206760297104767,0.006234601037492939
0.02572456769736261,0.8952760671688237,0.008500515695918505
0.07894314886495865,0.46002580242449,0.008192332779094992
0.06899152700390485,0.974569990134919,0.009957000244699218
0.03365297712713782,0.5752722443897222,0.011156051025371698
0.0014091039915286017,0.730530932366558,0.007249928933678886
0.003703233411151696,0.6358664150925011,0.030388892521125647
0.03144766815217011,0.5582883424728258,0.009027397382662141
0.0367615938374827,0.5993583126708498,0.00767378872169448
0.004691831062549788,0.7765988553554121,0.024686931576805675
0.02565512736409681,0.8543523430160772,0.008711873846301536
0.04483230321696615,0.5086790329232186,0.008054408248347671
0.025612167504163938,0.5849491972179265,0.009173101093886322
0.06726046105655305,0.45004244486283757,0.007728341586854025
0.06026534582525757,0.4522457296812336,0.011499314687765909
0.00017316073469193818,0.7555983030717566,0.01918371714964475
0.014438256885985977,0.8834263269072015,0.007925553441003505
0.07082304542894273,0.4816637028508222,0.007262269795223955
0.04332233927922145,0.6868106470609312,0.01589413246664089
0.012960414324461565,0.7903671523529638,0.007634001356767818
0.0007376717644859877,0.7442930837647054,0.0035168263154890557
0.0021095057983879836,0.7920815444607905,0.0038810737226151284
0.012041783128926674,0.6566238594584353,0.0031123201598435763
0.011289285002983561,0.7070731578037369,0.0023554530192329624
0.037505750208486795,0.5977372061164816,0.012352472794461687
0.03708995624574863,0.554728355126857,0.003820884256931932
0.004269747735301997,0.7320934363906264,0.0019127839678207124
0.004303881865452499,0.8096598161954096,0.004202055016896304
0.04024844914329958,0.524729891801134,0.002645431984075569
0.01006957105959522,0.8548021777357296,0.0030014176791607287
0.04846409167881063,0.5676084003776551,0.014387576587514203
0.028009856643900093,0.7005405132645206,0.009559100780242207
0.012085784583150539,0.6699021081160454,0.0068108579980221745
0.010207164680937355,0.6662594517719371,0.007632143229544233
0.009672246313799707,0.8149807291391722,0.011777281838842323
0.02563910886437482,0.5896242008778244,0.01611531626319518
0.01180585660263424,0.7942446683248263,0.01096127246921271
0.055944041493187185,0.7596446363644408,0.007241661678378068
0.03182014654998151,0.5549529170391181,0.01385717049522131
0.055767439492327264,0.5170242129533766,0.008394354695887176
0.04141000524795377,0.8642972096658559,0.015243363209878479
0.03295632669505416,0.627932705330966,0.03516694880288794
0.007335737842894949,0.7246301269611252,0.018662531551571552
0.0248144271879329,0.7212905633212526,0.010488915365802924
0.012986933369716442,0.7106001082205738,0.014925325413246404
0.04667569083057469,0.4563037499327472,0.01857470618802803
0.04730958906103119,0.4437708856691679,0.026961361307509184
0.018356180580975254,0.8655056970858277,0.008444046520599536
0.06482265611307614,0.673544005007078,0.021556842523408126
0.04138055025055372,0.6196453306902987,0.005016329883177061
0.041409695590564385,0.5983607726974485,0.0025985381813593595
0.046126823133496156,0.8108606190179737,0.00898872847297756
0.007114310663991939,0.6556237164919477,0.0013727269945662712
0.02446267595423026,0.6133648134229738,0.0009243532343819069
0.00215073182712508,0.7677687945883853,0.0012231732975267783
0.05033892165338787,0.9061520539184947,0.0025763264581018406
0.01035300154773199,0.6243149742264209,0.0019623207763699987
0.02047874163890869,0.7982856412766228,0.006932433260703573
0.02042206693193521,0.6809733275053677,0.013707883167017789
0.002102394367436875,0.7469896672687506,0.008865200221670155
0.0037711633136798266,0.6781037866898432,0.013055718782623007
0.013532279485818687,0.7355628446567586,0.0011727723800544886
0.004261619198154958,0.7435212069794467,0.008124598245854618
0.07192287426149496,0.6502172311188951,0.0027558624808584394
0.01759842025356827,0.6262540217852639,0.005122314284433125
0.05033975280457128,0.8975595630785329,0.011715150705986787
0.008962411489104418,0.8170617383445452,0.00472527217370333
0.053448130081214434,0.5603730644230507,0.0009901715998774762
