Jr,Lz,Jz
0.2883248751152255,-0.0019560598930836517,0.00779133643403867
0.24341947331234395,-0.07906969608928789,0.006722925368889761
0.24941831428481873,-0.0699667660613581,0.0060051152584657905
0.27541925599135264,-0.019645227200196142,0.007640985478958784
0.2619405502864021,0.06609670794353154,0.005185763722400781
0.27959919657410154,0.012079193657181216,0.006310524652739628
0.26696154452189635,0.03801136279158488,0.006402440882542543
0.22020734192032004,-0.09209991867788574,0.008489592621375898
0.2742983335218227,0.017938117480410434,0.006530417153282666
0.24655378221239252,-0.05354214264518242,0.009509637041433396
0.2195226574309525,0.1488866590180055,0.005395427531713189
0.26602637366872023,0.04729108880955368,0.005764854493961491
0.27998163283317146,0.012291543584439233,0.006282449708091697
0.244357103319233,0.09216901263230247,0.0057354205133387775
0.2600242523826133,0.06379163103433041,0.007281576828117825
0.1397310345697801,-0.23401985137808282,0.010370610742769086
0.2838788028258712,0.009522427949697853,0.006134591758325636
0.2828789173171237,0.0010900213806896532,0.007008603207611144
0.12976424752877377,-0.2725634584133683,0.010390757576623205
0.2664729481686374,0.0458243382796861,0.00622535749892274
0.16817045609592152,-0.18772346404515902,0.010361440714207004
0.24555731202911008,-0.0631640092487749,0.007917270182026124
0.2662744035949239,0.04719496808453483,0.005981861724376495
0.2633606557250236,0.0593863742515966,0.005807495808034373
0.253991086311358,0.07094315963713299,0.0070937890945913405
0.21856888586031042,-0.10154436754463933,0.012450672549913843
0.25125580819157656,0.08083216550464975,0.004924470636748161
0.25673590879414443,0.07063116066423603,0.00590028016518956
0.2683022496480862,0.035828067046953516,0.006765561639418126
0.2129756844676965,-0.10983533613999204,0.00939058151674579
0.22507385279528153,-0.09547201534915527,0.008478215578974978
0.2109549988490146,-0.11319133473369561,0.009347446049377903
0.21495812534703132,-0.1061889695161866,0.009095644722990882
0.2863641743835205,0.00027122738809141797,0.0065667505757417794
0.2459360632598567,-0.0610709193863406,0.008279982985713833
0.26659087293630634,-0.028391977292568687,0.007252884323665645
0.2547718480122246,-0.042969291340566935,0.007909612824810642
0.25593907628088886,-0.042559125766664374,0.008300322372122861
0.24861854251923607,0.08807639716233343,0.0056452846096553076
0.2698600116678352,0.03644830355526851,0.006439378120592676
0.19584170284358862,-0.14277188848346414,0.009731508230792952
0.2535620191554731,0.07681826582747958,0.006011835356337703
0.26358338475903365,0.05463569554275679,0.005814216300380982
0.2327339012962501,-0.08434092856391727,0.008317775598239829
0.27305843111657846,-0.018913468245741492,0.007049478252813282
0.2570542399490483,0.06939846511884731,0.005766344660835832
0.196444536039481,-0.14118066391751571,0.009426487211786513
0.2745533566874407,0.022141476822779838,0.0065950398913490514
0.18566630858779615,-0.15376928571457704,0.01015688459262821
0.27075143632463455,0.030902315695258496,0.006804260484167554
0.23307703457811793,0.12345683957153564,0.0056187446930776085
0.270078950589805,0.03471713163004126,0.0063644743331204776
0.2770611626710296,-0.010274690640179003,0.007443402045364189
0.28033678122510597,-0.008808597196951401,0.006886626712713807
0.24239957210021312,-0.06877924499601666,0.007724327072057304
0.24604848746439298,-0.06035869830017425,0.007824126941089396
0.27761548030811434,0.021258511898943237,0.006369912033675145
0.263883094177247,0.056181037698197545,0.006110352212864827
0.28168540371345313,0.004272505144959605,0.006847311273983559
0.2691862743713298,-0.02288179038656776,0.0073175874766488605
0.2816863488447669,-0.0031177102032434413,0.007106074575706952
0.2431106868173102,-0.06634582141638283,0.00811111350391733
0.21987607684924323,-0.10754650759816575,0.008709635547218632
0.2423345684017228,-0.05421233472443247,0.00985354119029819
0.24284522597941538,0.09948914561765262,0.005954408704925918
